   1   1   1  -806.55425
  29  29   1  -823.37784
  17  17   1  -677.45304
  37  17  29  -691.86117
  37  37   1  -719.50324
   2   1   1  185.1687
   2  29  29  225.43806
   2  17  17  -142.84604
   2  37  37  -40.51823
   2   2   1  -456.25042
   2   2   2  -696.48461
  30  29   1  167.8187
  30  37  17  -122.93199
  30   2  29  -414.24876
  30  30   1  -440.53755
  30  30   2  -739.16123
  18  17   1  254.27427
  18  37  29  329.92218
  18   2  17  -626.62316
  18  30  37  -579.94414
  18  18   1  -592.01628
  18  18   2  -366.46917
  38  17  29  225.69708
  38  37   1  243.26784
  38   2  37  -600.05183
  38  30  17  -627.52659
  38  18  29  -549.29161
  38  18  30  -445.00217
  38  38   1  -550.57224
  38  38   2  -470.59389
  39  17  29  -7.42929
  39  37   1  -7.65982
  39   2  37  -0.47695
  39  30  17  -1.13197
  39  18  29  2.52486
  39  18  30  -2.91701
  39  38   1  1.72338
  39  38   2  -3.10969
  39  39   1  35.35853
  39  39   2  45.33281
  19  17   1  -14.97332
  19  37  29  -15.01498
  19   2  17  -5.72448
  19  30  37  -5.87211
  19  18   1  2.55766
  19  18   2  -12.69549
  19  38  29  1.56853
  19  38  30  -13.89212
  19  39  29  40.66618
  19  39  30  40.95186
  19  19   1  53.99537
  19  19   2  28.8043
   3   1   1  6.00134
   3  29  29  6.24534
   3  17  17  6.26271
   3  37  37  7.26361
   3   2   1  -1.42234
   3   2   2  -0.64594
   3  30  29  -0.9293
   3  30  30  -0.55423
   3  18  17  -4.69923
   3  18  18  1.72405
   3  38  37  -3.90243
   3  38  38  1.35733
   3  39  37  -39.56176
   3  39  38  -1.96314
   3  39  39  107.82941
   3  19  17  -51.79903
   3  19  18  13.72568
   3  19  19  123.22623
   3   3   1  47.7007
   3   3   2  -16.10393
   3   3   3  -34.44048
  31  29   1  -8.31024
  31  37  17  -2.73478
  31   2  29  6.28406
  31  30   1  6.14911
  31  30   2  3.27466
  31  18  37  7.41561
  31  38  17  7.07331
  31  38  18  -0.33365
  31  39  17  -1.20642
  31  39  18  54.5451
  31  19  37  -23.19837
  31  19  38  62.79804
