1  1  3478.13275
2  2  3051.59898
3  3  2242.17078
4  4  1442.67606
5  5  1342.4667
6  6  1182.33888
7  7  1000.48437
8  8   917.25841
9  9   716.99815
10 10  500.27847
11 11  430.69947
12 12  168.49827
13 13 3106.3512
14 14 1196.59214
15 15  968.32524
16 16  658.89568
17 17  326.26416
18 18   61.65179
