23     18     11     -7.91312
23     18     12     9.66582
23     18     14     -12.28906
23     19     11     19.83078
23     19     12     5.34020
23     19     13     20.23172
23     19     14     20.06407
23     20     4     -58.72790
23     20     5     -96.31094
23     20     6     -122.40612
23     20     7     66.77675
23     20     8     57.08241
23     20     9     -120.70201
23     21     2     -6.01569
23     21     4     -90.86525
23     21     5     29.94766
23     21     6     76.86031
23     21     7     187.11470
23     21     8     -80.74341
23     21     9     24.98155
23     21     10     -98.23681
23     22     2     110.01787
23     22     3     -7.63914
23     22     4     -24.41226
23     22     5     7.64506
23     22     6     18.45628
23     22     7     -18.15148
23     22     8     12.42941
23     22     9     -35.12005
23     22     10     12.38367
23     23     1     185.49653
23     23     2     -43.94753
23     23     3     8.74879
23     23     4     17.54603
23     23     5     23.47207
23     23     7     -39.16572
23     23     8     -33.60974
23     23     9     -43.04075
24     15     11     -267.68685
24     15     12     36.87774
24     15     13     -78.62833
24     15     14     -141.25943
24     16     11     5.56072
24     16     13     -7.10034
24     17     11     -13.63318
24     17     13     7.01733
24     17     14     -10.39023
24     18     14     9.96789
24     19     11     -45.45876
24     19     12     14.79757
24     19     13     -22.51137
24     19     14     -35.71433
24     20     1     6.89014
24     20     4     -22.07504
24     20     5     -36.19074
24     20     6     -52.92747
24     20     7     46.30649
24     20     8     15.90924
24     20     9     -58.53165
24     20     10     -14.44972
24     21     4     -27.00650
24     21     5     6.31235
24     21     6     14.90748
24     21     7     63.37846
24     21     8     -19.21627
24     21     9     -8.31104
24     21     10     -29.46591
24     22     1     5.53557
24     22     2     30.56403
24     22     3     21.95925
24     22     4     15.57995
24     22     5     -6.49306
24     22     6     -13.93782
24     22     7     12.69686
24     22     8     12.37228
24     22     9     6.34528
24     23     1     68.86291
24     23     3     -60.58714
24     23     4     -11.72182
24     23     5     -40.43802
24     23     7     15.37567
24     23     8     9.63376
24     23     9     52.39556
24     23     10     5.50996
24     24     1     39.78027
24     24     2     14.61502
24     24     3     263.53467
24     24     4     -8.41945
24     24     5     71.81754
24     24     6     -15.14501
24     24     8     -23.90437
24     24     9     -90.24215
24     24     10     -9.40113
25     15     11     52.56537
25     15     12     -7.61343
25     15     13     14.80656
25     15     14     28.42705
25     16     11     -9.89646
25     16     12     -8.80081
25     16     13     12.94065
25     17     12     7.50429
25     17     13     24.40951
25     18     12     7.46012
25     18     13     15.67687
25     18     14     -22.39151
25     19     11     8.28062
25     19     14     -12.28925
25     20     1     -5.59084
25     20     4     -98.60190
25     20     5     -53.59845
25     20     6     -45.19648
25     20     7     216.51598
25     20     8     -18.89624
25     20     9     -94.37847
25     20     10     -78.95356
25     21     2     -5.43401
25     21     5     -94.37612
25     21     6     -141.14561
25     21     7     -51.80966
25     21     8     89.94822
25     21     9     -113.06893
25     21     10     51.62475
25     22     1     90.16081
25     22     2     -13.51238
25     22     3     -6.69989
25     22     4     101.70511
25     22     5     6.70907
25     22     6     -16.96720
25     22     7     33.99195
25     22     8     -9.53897
25     22     10     12.65678
25     23     1     33.53527
25     23     2     198.70296
25     23     3     8.49975
25     23     4     15.29772
25     23     5     23.45927
25     23     6     18.29433
25     23     8     6.25168
25     23     9     -6.57825
25     23     10     19.38937
25     24     1     36.81879
25     24     2     73.71518
25     24     3     -54.11874
25     24     4     -16.00643
25     24     5     -13.86381
25     24     6     6.18500
25     24     8     7.19426
25     24     9     -11.12457
25     24     10     15.17880
25     25     1     228.17118
25     25     2     6.38977
25     25     4     -27.85885
25     25     5     9.29235
25     25     6     14.77190
25     25     7     -23.05987
25     25     8     -11.29067
25     25     9     9.80470
25     25     10     12.08907
26     15     11     164.10784
26     15     12     -23.14410
26     15     13     54.13946
26     15     14     97.06339
26     16     11     8.96832
26     16     13     -21.53564
26     17     11     -31.07144
26     17     12     -7.29423
26     17     13     5.68589
26     17     14     8.88034
26     18     11     21.52520
26     18     12     -11.51515
26     18     14     6.58089
26     19     11     -13.50337
26     19     14     24.74584
26     20     1     7.35369
26     20     4     -10.07567
26     20     5     -28.55182
26     20     6     -43.17960
26     20     8     18.74543
26     20     9     -44.69483
26     21     2     8.85493
26     21     4     -23.30645
26     21     5     20.26648
26     21     6     38.32608
26     21     7     74.52915
26     21     8     -39.64765
26     21     9     13.83572
26     21     10     -41.31958
26     22     1     -6.76717
26     22     2     32.34459
26     22     3     -10.67542
26     22     4     -65.71211
26     22     5     -13.87681
26     22     6     -11.30958
26     22     7     -6.46386
26     22     8     5.64651
26     22     9     33.03842
26     22     10     -7.88052
26     23     1     67.57391
26     23     2     -34.37446
26     23     3     26.04407
26     23     4     -42.81152
26     23     5     -25.29714
26     23     6     -27.11297
26     23     7     16.55400
26     23     8     29.60488
26     23     9     71.54847
26     24     1     18.03693
26     24     2     -6.49467
26     24     3     -151.17300
26     24     4     26.13595
26     24     5     9.70063
26     24     6     7.81157
26     24     8     -39.96242
26     24     9     -85.64625
26     24     10     12.34086
26     25     2     77.19199
26     25     3     29.06205
26     25     4     9.36544
26     25     7     12.49512
26     25     8     6.19424
26     25     9     -13.08727
26     25     10     9.70164
26     26     1     31.77306
26     26     2     -16.58184
26     26     3     107.32232
26     26     4     32.62886
26     26     5     40.03081
26     26     6     17.87990
26     26     7     -17.81467
26     26     8     -42.83688
26     26     9     -103.89647
26     26     10     -26.00682
27     15     11     -87.62741
27     15     12     12.81396
27     15     13     -23.86013
27     15     14     -41.97817
27     16     12     8.16945
27     16     13     25.41667
27     17     12     18.91564
27     17     13     -14.32162
27     17     14     -8.16496
27     18     11     8.29348
27     18     12     14.93774
27     18     14     -20.76598
27     19     13     11.09333
27     19     14     10.55381
27     20     2     10.73816
27     20     4     48.90878
27     20     5     41.47379
27     20     6     44.41665
27     20     7     -92.28526
27     20     9     48.40531
27     20     10     33.63105
27     21     1     10.83313
27     21     2     -6.32845
27     21     4     5.59035
27     21     5     29.48872
27     21     6     43.34699
27     21     7     -13.54125
27     21     8     -29.12129
27     21     9     42.71145
27     21     10     -6.14872
27     22     1     -41.67147
27     22     3     10.17055
27     22     4     5.36931
27     22     5     13.02394
27     22     6     16.85117
27     22     7     15.86298
27     22     8     10.63595
27     22     9     -7.55960
27     23     1     -47.12514
27     23     2     -70.03476
27     23     3     -13.14538
27     23     5     -19.15570
27     23     6     -14.96547
27     23     7     -16.41071
27     23     8     24.14052
27     23     9     20.65640
27     23     10     6.86464
27     24     1     -21.73953
27     24     2     -28.92856
27     24     3     79.67568
27     24     5     24.63038
27     24     7     -16.47695
27     24     9     -20.37301
27     24     10     -6.59814
27     25     1     -94.72642
27     25     2     -37.46706
27     25     3     -12.14538
27     25     6     11.74795
27     25     8     -27.49218
27     25     9     19.66964
27     26     1     -8.02120
27     26     2     -21.40221
27     26     3     -48.90938
27     26     4     11.92882
27     26     5     8.57354
27     26     6     15.83972
27     26     7     -20.48774
27     26     8     -9.63163
27     26     9     -48.08057
27     26     10     -7.61557
27     27     1     34.64547
27     27     2     26.91358
27     27     3     21.45000
27     27     4     8.64147
27     27     5     7.50941
27     27     6     -9.19259
27     27     7     -14.22667
27     27     8     -22.32660
27     27     9     -23.88222
