  1  1  1  1     198.35886
  2  2  1  1     200.33208
  2  2  2  1       0.03166
  2  2  2  2     202.41796
  3  3  1  1     154.05328
  3  3  2  2     154.77872
  3  3  3  3     140.53645
  4  3  2  2       0.01735
  4  4  1  1     157.36826
  4  4  2  2     158.18262
  4  4  3  3     141.81528
  4  4  4  4     143.32095
  5  1  1  1     -66.43191
  5  2  2  1     -68.28600
  5  3  3  1     -21.73772
  5  4  4  1     -24.67518
  5  5  1  1      65.50687
  5  5  2  2      63.92016
  5  5  3  3     106.22838
  5  5  4  4     103.84490
  5  5  5  1      58.16569
  5  5  5  5     172.66120
  6  2  1  1      65.59172
  6  2  2  2      67.46210
  6  3  3  2      20.68691
  6  4  4  2      23.61094
  6  5  5  2     -59.20260
  6  6  1  1      67.89425
  6  6  2  2      66.13712
  6  6  3  3     114.01808
  6  6  4  4     111.45372
  6  6  5  1      65.70661
  6  6  5  5     186.36511
  6  6  6  2     -67.22815
  6  6  6  6     205.14656
  7  3  1  1     -89.57988
  7  3  2  2     -92.07461
  7  3  3  3     -29.88579
  7  4  4  3     -33.81452
  7  5  5  3      77.34743
  7  6  6  3      87.11763
  7  7  1  1     106.51993
  7  7  2  2     106.16940
  7  7  3  3     117.18401
  7  7  4  4     116.72420
  7  7  5  1      14.23784
  7  7  5  5     130.95948
  7  7  6  2     -14.89901
  7  7  6  6     138.07161
  7  7  7  3      18.63493
  7  7  7  7     119.70940
  8  4  1  1      91.13703
  8  4  2  2      93.72658
  8  4  3  3      28.79765
  8  4  4  4      32.87902
  8  5  5  4     -82.27476
  8  6  6  4     -93.44638
  8  7  2  2       0.01579
  8  7  7  4     -20.68867
  8  8  1  1     112.16511
  8  8  2  2     111.66191
  8  8  3  3     128.16971
  8  8  4  4     127.57111
  8  8  5  1      21.55743
  8  8  5  5     146.62526
  8  8  6  2     -22.86507
  8  8  6  6     159.99194
  8  8  7  3      28.05571
  8  8  7  7     128.37536
  8  8  8  4     -31.74278
  8  8  8  8     145.02011
  9  1  1  1      12.64831
  9  2  2  1      13.10452
  9  3  3  1       1.22811
  9  4  4  1       1.91444
  9  5  1  1     -16.55844
  9  5  2  2     -16.19393
  9  5  3  3     -29.51877
  9  5  4  4     -29.19304
  9  5  5  1     -17.63453
  9  5  5  5     -39.87879
  9  6  6  1     -21.25896
  9  6  6  5     -56.06258
  9  7  7  1      -5.86530
  9  7  7  5     -22.63200
  9  8  8  1      -9.95715
  9  8  8  5     -43.10514
  9  9  1  1       5.06612
  9  9  2  2       4.40253
  9  9  3  3      10.23310
  9  9  4  4       8.52962
  9  9  5  1      10.29924
  9  9  5  5      53.68517
  9  9  6  2      -6.07655
  9  9  6  6      17.06010
  9  9  7  3      16.48289
  9  9  7  7      61.30697
  9  9  8  4      -8.45480
  9  9  8  8      12.95608
  9  9  9  1      13.21036
  9  9  9  5     128.08936
  9  9  9  9     462.43715
 10  3  1  1      21.19315
 10  3  2  2      21.95941
 10  3  3  3       2.00761
 10  4  4  3       3.15673
 10  5  5  3     -29.70551
 10  6  6  3     -35.81932
 10  7  1  1     -30.36318
 10  7  2  2     -30.28483
 10  7  3  3     -37.02785
 10  7  4  4     -37.18327
 10  7  5  5     -34.50189
 10  7  6  6     -51.34080
 10  7  7  3      -9.87832
 10  7  7  7     -22.92755
 10  8  8  3     -16.81033
 10  8  8  7     -44.66450
 10  9  9  3      22.44649
 10  9  9  7     145.81924
 10 10  1  1       9.65196
 10 10  2  2       9.03592
 10 10  3  3      14.04060
 10 10  4  4      12.43710
 10 10  5  1       9.03508
 10 10  5  5      54.86555
 10 10  6  2      -4.95756
 10 10  6  6      19.43862
 10 10  7  3      14.69940
 10 10  7  7      62.88177
 10 10  8  4      -6.89692
 10 10  8  8      16.11457
 10 10  9  1      12.97386
 10 10  9  5     123.79438
 10 10  9  9     449.75990
 10 10 10  3      22.05401
 10 10 10  7     140.85251
 10 10 10 10     437.94722
 11  3  1  1      -3.34247
 11  3  2  2      -3.34824
 11  3  3  3      -3.49521
 11  4  4  3      -3.54931
 11  5  5  3      -2.01785
 11  6  6  3      -2.22276
 11  7  1  1       1.47318
 11  7  2  2       1.52846
 11  7  3  3       0.75981
 11  7  4  4       0.83269
 11  7  5  5      -1.42309
 11  7  6  6      -1.60591
 11  7  7  3      -2.36698
 11  7  7  7      -0.35894
 11  8  2  2       0.01618
 11  8  8  3      -2.60402
 11  8  8  7      -0.47072
 11  9  9  3      -0.37154
 11  9  9  7      -1.26661
 11 10  1  1      -0.31381
 11 10  2  2      -0.31803
 11 10  3  3      -0.04068
