1 1 1 1 185.87185 
2 1 1 1 -62.19701 
2 2 1 1 65.65754 
2 2 2 1 66.45725 
2 2 2 2 196.95303 
3 3 1 1 -15.45625 
3 3 2 2 -7.36415 
3 3 3 3 15.23446 
4 3 1 1 -13.7309 
4 3 2 2 11.06379 
4 4 1 1 -27.23902 
4 4 2 2 -54.59043 
4 4 2 1 -13.7195 
4 4 3 3 5.84914 
4 4 4 4 14.46241 
5 3 1 1 6.64319 
5 4 1 1 7.85272 
5 5 3 3 20.77698 
5 5 5 3 12.38635 
5 5 5 5 44.56044 
6 3 1 1 34.15353 
6 3 2 2 16.06361 
6 4 1 1 29.43114 
6 4 2 2 -30.9534 
6 4 4 4 8.34986 
6 5 1 1 -14.76825 
6 5 5 5 7.15458 
6 5 5 3 7.60673 
6 6 1 1 -77.59528 
6 6 2 2 -40.88623 
6 6 2 1 19.33469 
6 6 3 3 7.7061 
6 6 4 4 14.757 
6 6 6 3 -16.47154 
6 6 6 4 -8.65705 
6 6 6 5 6.57141 
6 6 6 6 54.07771 
7 3 1 1 7.17807 
7 3 2 2 -8.71069 
7 4 1 1 16.85292 
7 4 2 2 40.54522 
7 4 3 3 5.48719 
7 4 4 4 -10.83212 
7 4 4 3 5.13285 
7 5 5 5 -5.578 
7 6 1 1 -15.46965 
7 6 2 2 24.6663 
7 6 4 4 -5.8394 
7 6 6 4 -11.73628 
7 7 1 1 -10.98097 
7 7 2 2 -30.12313 
7 7 2 1 -9.5215 
7 7 3 3 11.62176 
7 7 4 4 12.76405 
7 7 5 3 -6.08367 
7 7 5 5 5.21887 
7 7 6 4 7.06832 
7 7 6 6 13.57301 
7 7 7 5 -6.29988 
7 7 7 3 10.61955 
7 7 7 7 18.46404 
8 3 1 1 -9.13834 
8 3 3 3 10.4925 
8 4 1 1 -13.29094 
8 4 2 2 -16.00683 
8 4 4 4 5.73105 
8 5 3 3 10.1068 
8 5 5 3 15.44552 
8 5 5 5 21.40827 
8 6 1 1 20.37825 
8 6 2 2 -6.03774 
8 6 5 5 5.6999 
8 6 6 6 -10.67497 
8 6 6 3 5.94951 
8 6 6 4 7.64866 
8 7 1 1 8.12058 
8 7 2 2 11.4432 
8 7 6 6 -6.38881 
8 8 1 1 -7.48346 
8 8 3 3 5.52736 
8 8 5 3 10.98052 
8 8 5 5 16.36535 
8 8 6 5 5.39383 
8 8 6 6 5.84664 
8 8 8 5 7.09463 
8 8 8 3 7.28964 
8 8 8 8 9.4219 
9 3 1 1 6.60789 
9 4 1 1 6.49097 
9 5 5 5 -7.53036 
9 6 1 1 -15.30885 
9 6 2 2 -5.49624 
9 6 6 6 11.17808 
10 10 1 1 -116.29014 
10 10 2 2 -60.76474 
10 10 2 1 29.54628 
10 10 6 3 -6.38731 
10 10 6 6 12.12595 
10 10 7 4 -5.41999 
10 10 10 10 90.54027 
11 10 1 1 -58.49239 
11 10 2 2 61.03461 
11 10 10 10 28.67515 
11 11 1 1 -70.17609 
11 11 2 2 -140.49724 
11 11 2 1 -35.87976 
11 11 4 4 11.31554 
11 11 6 3 -5.79089 
11 11 6 4 6.7538 
11 11 6 6 14.07834 
11 11 7 4 -11.12014 
11 11 7 6 -6.84023 
11 11 7 7 8.15387 
11 11 10 10 72.24432 
11 11 11 10 -49.05818 
11 11 11 11 150.11692 
12 10 1 1 -38.95003 
12 10 2 2 -13.39693 
12 10 10 10 28.13064 
12 11 1 1 -22.54786 
12 11 2 2 7.14747 
12 11 10 10 14.2396 
12 11 11 10 17.70537 
12 12 1 1 -13.65967 
12 12 2 1 5.12204 
12 12 3 3 -8.18694 
12 12 5 5 -6.59341 
12 12 5 3 5.52874 
12 12 7 7 -5.1212 
12 12 10 10 8.87227 
12 12 11 10 5.25254 
13 10 1 1 -43.5771 
13 10 2 2 20.56857 
13 10 10 10 26.07078 
13 11 1 1 -40.91624 
13 11 2 2 -57.88477 
13 11 4 4 7.04045 
13 11 6 6 8.03573 
13 11 7 7 6.27364 
13 11 10 10 40.43392 
13 11 11 10 -15.42756 
13 11 11 11 64.12276 
13 12 1 1 -15.96358 
13 12 7 7 -6.76044 
13 12 10 10 11.26192 
13 13 1 1 -25.12012 
13 13 2 2 -24.54426 
13 13 3 3 -9.34285 
13 13 4 3 -5.59389 
13 13 5 5 -8.84147 
13 13 7 7 -11.73809 
13 13 7 3 -9.32354 
13 13 7 4 -6.99734 
13 13 7 5 6.05336 
13 13 10 10 23.89892 
13 13 11 11 29.5216 
13 13 12 12 7.80974 
13 13 13 11 8.98502 
13 13 13 12 10.60791 
13 13 13 13 32.56175 
14 14 1 1 -85.0829 
14 14 2 2 -97.35673 
14 14 2 1 -5.05619 
14 14 4 4 7.44296 
14 14 6 3 -5.4957 
14 14 6 6 12.04496 
14 14 7 4 -7.74854 
14 14 10 10 73.12147 
14 14 11 10 -13.00954 
14 14 11 11 100.99675 
14 14 12 12 5.56289 
14 14 12 10 21.19582 
14 14 13 12 5.41664 
14 14 13 13 25.21919 
14 14 13 11 50.50669 
14 14 14 14 82.17983 
15 14 1 1 79.04246 
15 14 2 2 -72.31412 
15 14 4 4 5.49716 
15 14 6 6 -8.12508 
15 14 10 10 -38.78577 
15 14 11 11 59.47183 
15 14 12 12 -7.29868 
15 14 14 14 10.7945 
15 15 1 1 -144.13067 
15 15 2 2 -116.83975 
15 15 2 1 13.68849 
15 15 4 4 10.6962 
15 15 6 3 -9.92547 
15 15 6 6 24.93013 
