    1    1    3           -51.0051843341
    1    2    3             2.3669517761
    2    2    3            30.1470268448
    3    3    3            -5.9041405817
    1    3    4            12.6365662791
    2    3    4            -4.3159651812
    3    4    4             6.0387978752
    1    1    5            15.4837108024
    1    2    5           -35.4459911498
    2    2    5             8.0972346647
    3    3    5            -1.9687226136
    1    4    5             1.3173483046
    2    4    5            -6.0519296917
    4    4    5             0.9430338943
    3    5    5             5.9091554565
    5    5    5            -2.4573874946
    1    1    6           -41.7716208657
    1    2    6             0.1847281743
    2    2    6           -20.0787269411
    3    3    6             5.1949854541
    1    4    6            -4.5698889094
    2    4    6            11.7755015380
    4    4    6            -8.4197944663
    3    5    6             0.4508909035
    5    5    6            -0.9365049022
    3    6    6            15.9299037774
    5    6    6            -1.9086435721
    6    6    6            13.6339797491
    1    1    7           -25.2405300540
    1    2    7           -19.7315576322
    2    2    7           -24.6770796439
    3    3    7             2.8209327252
    1    4    7            -1.1586199745
    2    4    7           -21.1369835284
    4    4    7             6.5670947325
    3    5    7           -11.8172382627
    5    5    7             3.4285475203
    3    6    7             7.9546451826
    5    6    7            -5.0451402942
    6    6    7             7.4197800907
    3    7    7            -1.5502719110
    5    7    7            -1.8643530931
    6    7    7             2.5336157288
    7    7    7             2.6303338560
    1    3    8             3.6138419115
    2    3    8             0.4908760396
    3    4    8             8.1752990113
    1    5    8            14.2094540245
    2    5    8             7.0834868782
    4    5    8            19.3106582065
    1    6    8            -2.5250416982
    2    6    8             5.0624455429
    4    6    8             1.6990862569
    1    7    8            -1.1718905775
    2    7    8             1.0113052213
    4    7    8             7.0257361282
    3    8    8           -13.5768401719
    5    8    8           -24.4981466171
    6    8    8           -27.1381571544
    7    8    8             7.5023159761
    1    3    9            -0.7543286430
    2    3    9            -1.5824212853
    3    4    9            -0.9736827032
    1    5    9            -4.0475376508
    2    5    9            -1.4595705069
    4    5    9             5.1297367235
    1    6    9            15.6278335655
    2    6    9            -0.0140049832
    4    6    9             1.1255145927
    1    7    9             9.6470357736
    2    7    9            -3.2849112334
    4    7    9             4.5253884067
    3    8    9            -7.0684023611
    5    8    9            -8.2589838179
    6    8    9            -2.1619780267
    7    8    9             1.4241074536
    3    9    9            28.4985699543
    5    9    9             2.8118646569
    6    9    9           -17.9333279497
    7    9    9            -9.4692656537
    1    3   10            -0.2543721449
    2    3   10             0.2851008000
    3    4   10             4.2766877453
    1    5   10            -4.0764308262
    2    5   10             3.4599914222
    4    5   10             1.9118000111
    1    6   10            -2.8425445698
    2    6   10             0.4304260580
    4    6   10            -1.2890966168
    1    7   10            -8.6986103177
    2    7   10             0.3203283390
    4    7   10            -5.3512143184
    3    8   10            -4.9229195005
    5    8   10            -5.6807755354
    6    8   10             3.8425572713
    7    8   10             9.8337505673
    3    9   10            -6.1702097324
    5    9   10             3.0063651426
    6    9   10             5.7096850839
    7    9   10             1.3184572271
    3   10   10             1.0855822627
    5   10   10            -3.6678710273
    6   10   10            -8.1118796516
    7   10   10             2.5444999082
    1    3   11             4.5455846117
    2    3   11            -2.9450098537
    3    4   11            -3.4425624402
    1    5   11            -1.7719897666
    2    5   11            -5.3336345267
    4    5   11            -3.6066483484
    1    6   11            -0.3879772731
    2    6   11            -0.1863899749
    4    6   11             4.1919118930
    1    7   11            -5.1095193238
    2    7   11            -1.3033024143
    4    7   11            -2.3776580192
    3    8   11            -9.8770578111
    5    8   11           -10.9921904520
    6    8   11            -0.0601749589
    7    8   11             9.8640107115
    3    9   11            12.7487917138
    5    9   11             5.3063136298
    6    9   11            -4.9908261194
    7    9   11            -6.3724162964
    3   10   11            -2.7684491059
    5   10   11            -2.1756805657
    6   10   11            -0.8181395273
    7   10   11            -2.3970221928
    3   11   11             1.5626594631
    5   11   11             2.7004754165
    6   11   11            -2.4097930135
    7   11   11            -4.0771996614
    1    1   12           -70.0261375489
    1    2   12            -3.0992136465
    2    2   12           -56.9597420862
    3    3   12            -6.2145183399
    1    4   12            -7.6097059107
    2    4   12            -0.5407813107
    4    4   12           -46.5775761060
    3    5   12            -1.9564749458
    5    5   12             7.8122670678
    3    6   12             7.5109708422
    5    6   12            -7.5144255518
    6    6   12             9.3715609636
    3    7   12             5.6953985174
    5    7   12             7.0547858269
    6    7   12             3.0645031727
    7    7   12            17.3194159346
    1    8   12            -0.6546035148
    2    8   12            10.2729066962
    4    8   12            -2.8327728726
    8    8   12             0.8883104137
    1    9   12            -1.6763454864
    2    9   12             1.1150926422
    4    9   12            -4.9487886816
    8    9   12            -1.3775135441
    9    9   12            10.4311854844
    1   10   12             3.4614760910
    2   10   12            -5.6455005433
    4   10   12             5.8540396445
    8   10   12             1.0512319875
    9   10   12            -2.3793082912
   10   10   12            -8.3595577180
    1   11   12            -2.7836925561
    2   11   12            -4.4856722932
    4   11   12            -9.0195098049
    8   11   12            -1.3860066829
    9   11   12             8.6319216217
   10   11   12            -3.5365789924
   11   11   12            -7.3260903035
    3   12   12            -4.8113016888
    5   12   12             1.9379274722
    6   12   12             3.8264373160
    7   12   12            -0.1673595604
   12   12   12            70.3467550284
    1    3   13            -1.9284944305
    2    3   13            -3.3087960799
    3    4   13             0.8677446555
    1    5   13            -0.7733347761
    2    5   13            -1.9735204437
    4    5   13            -2.0451881922
    1    6   13             7.8835670262
    2    6   13             1.7350778328
    4    6   13             3.8456115033
    1    7   13             0.5422947821
    2    7   13            -1.7887447811
    4    7   13            -0.1412156662
    3    8   13             0.7978919382
    5    8   13            -4.1685231741
    6    8   13            -4.7943689668
    7    8   13            -3.8184319701
    3    9   13            -6.9939693733
    5    9   13             1.1330305355
    6    9   13             7.4744974576
    7    9   13             0.5420591450
    3   10   13             2.6420260453
    5   10   13             0.3002642275
    6   10   13            -4.2930028317
    7   10   13             1.6487400723
    3   11   13            -0.1125754461
    5   11   13             1.7484804063
    6   11   13            -1.5257587152
    7   11   13            -1.3787700517
    1   12   13            -1.3734427541
    2   12   13             4.0200429908
    4   12   13            -1.9793006316
    8   12   13             4.9472507827
    9   12   13            -7.2283901173
   10   12   13            -5.2614392002
   11   12   13             0.1798347961
