1     1     1     186.86460
2     1     1     352.85459
2     2     1     551.95250
2     2     2     128.30830
3     1     1     120.84335
3     2     1     -81.70697
3     2     2     -332.59394
3     3     1     -534.04707
3     3     2     -272.90342
3     3     3     172.26574
4     1     1     -736.41181
4     2     1     503.03524
4     2     2     -467.59524
4     3     1     -363.53105
4     3     2     408.15243
4     3     3     -278.94456
4     4     1     -23.62271
4     4     2     -137.05794
4     4     3     -155.08050
4     4     4     -1288.27868
5     1     1     525.92700
5     2     1     390.30933
5     2     2     707.09416
5     3     1     -338.42779
5     3     2     308.87945
5     3     3     935.48424
5     4     1     -22.72078
5     4     2     -106.62996
5     4     3     -143.37560
5     4     4     20.47783
5     5     1     -64.39067
5     5     2     -83.61320
5     5     3     -36.06861
5     5     4     8.04772
5     5     5     1060.62533
6     1     1     28.50088
6     2     1     32.06419
6     2     2     -31.04291
6     3     1     -55.21105
6     3     2     -47.17929
6     3     3     -7.74638
6     4     1     3.34772
6     4     2     9.15362
6     4     3     8.79585
6     4     4     9.85669
6     5     1     -5.28835
6     5     2     -1.07595
6     5     3     5.98858
6     5     4     -0.34865
6     5     5     0.47523
6     6     1     -19.60771
6     6     2     -61.99901
6     6     3     -40.78503
6     6     4     36.29005
6     6     5     -99.79332
6     6     6     -56.22995
7     1     1     32.97683
7     2     1     -60.60377
7     2     2     -19.41495
7     3     1     -18.07314
7     3     2     -24.54075
7     3     3     66.83725
7     4     1     3.94816
7     4     2     6.60426
7     4     3     -8.58695
7     4     4     -12.86755
7     5     1     6.46795
7     5     2     8.69287
7     5     3     3.44642
7     5     4     -1.22239
7     5     5     -3.83897
7     6     1     -32.33030
7     6     2     -30.63320
7     6     3     11.98684
7     6     4     -32.51803
7     6     5     -21.87204
7     6     6     -6.77089
7     7     1     -13.62094
7     7     2     32.44592
7     7     3     29.43298
7     7     4     55.48050
7     7     5     -80.79980
7     7     6     50.89573
7     7     7     -5.31733
8     1     1     -67.54494
8     2     1     2.57402
8     2     2     -52.37327
8     3     1     -37.70985
