1     1     1     1     285.54036
2     1     1     1     27.94190
2     2     1     1     240.35888
2     2     2     1     99.05264
2     2     2     2     332.34845
3     1     1     1     3.50165
3     2     1     1     -81.56953
3     2     2     1     41.12749
3     2     2     2     11.36828
3     3     1     1     156.17262
3     3     2     1     -28.17092
3     3     2     2     126.31592
3     3     3     1     -101.18183
3     3     3     2     76.90686
3     3     3     3     387.14426
4     1     1     1     0.93524
4     2     1     1     5.00908
4     2     2     1     -62.24533
4     2     2     2     17.95440
4     3     1     1     22.21006
4     3     2     2     -24.33480
4     3     3     1     49.94135
4     3     3     2     -39.07778
4     3     3     3     -16.37263
4     4     1     1     251.98406
4     4     2     1     -202.36127
4     4     2     2     180.29922
4     4     3     1     157.60735
4     4     3     2     -121.17706
4     4     3     3     114.10382
4     4     4     1     11.74241
4     4     4     2     43.95218
4     4     4     3     54.93471
4     4     4     4     473.79521
5     1     1     1     50.80318
5     2     1     1     110.56968
5     2     2     1     117.65405
5     2     2     2     54.59111
5     3     1     1     67.24983
5     3     2     2     -117.31811
5     3     3     1     -139.51021
5     3     3     2     -111.32601
5     3     3     3     72.19367
5     4     1     1     -19.42732
5     4     2     2     4.85699
5     4     3     3     5.27758
5     4     4     1     3.91993
5     4     4     2     -6.43698
5     4     4     3     0.06581
5     4     4     4     3.49985
5     5     1     1     151.81285
5     5     2     1     107.33643
5     5     2     2     212.26073
5     5     3     1     -101.34315
5     5     3     2     108.74201
5     5     3     3     304.32605
5     5     4     1     -1.90367
5     5     4     2     -36.29056
5     5     4     3     -44.53399
5     5     4     4     8.61219
5     5     5     1     -32.76200
5     5     5     2     -50.52818
5     5     5     3     -22.90294
5     5     5     4     6.68206
5     5     5     5     325.61095
6     1     1     1     -0.13811
6     2     1     1     2.15926
6     2     2     1     0.92731
6     2     2     2     2.57238
6     3     1     1     3.04546
6     3     2     2     -0.15631
6     3     3     1     -4.43173
6     3     3     2     1.49729
6     3     3     3     10.92163
6     4     1     1     3.96348
6     4     2     2     2.64008
6     4     3     3     0.14493
6     4     4     1     -0.31636
6     4     4     2     -0.73482
6     4     4     3     -0.86018
6     4     4     4     -6.88246
6     5     1     1     9.55890
6     5     2     2     -8.08343
6     5     3     3     -0.58496
6     5     4     4     -0.60964
6     5     5     1     -3.24597
