     1  1  1     805.84435
     2  2  1     808.62858
     3  3  1     688.58412
     4  3  2     689.63626
     4  4  1     691.47968
     5  1  1     181.60153
     5  2  2     186.98883
     5  3  3     -98.84102
     5  4  4     -93.79609
     5  5  1     409.80184
     5  5  5    -604.70012
     6  2  1     182.39073
     6  4  3    -110.49988
     6  5  2     421.63716
     6  6  1     443.91202
     6  6  5    -645.21182
     7  3  1     239.22270
     7  4  2     245.23027
     7  5  3     529.46111
     7  6  4     546.64117
     7  7  1     481.21082
     7  7  5    -338.67594
     8  3  2     251.09425
     8  4  1     249.86965
     8  5  4     573.27277
     8  6  3     599.01524
     8  7  2     513.79392
     8  7  6    -347.05670
     8  8  1     557.10861
     8  8  5    -363.87000
     9  1  1     -41.58116
     9  2  2     -42.83811
     9  3  3      55.83252
     9  4  4      55.33134
     9  5  1    -133.74044
     9  5  5     113.82174
     9  6  2    -145.64417
     9  6  6     222.51032
     9  7  3    -164.49227
     9  7  7     -61.96583
     9  8  4    -194.85942
     9  8  8     106.67597
     9  9  1      75.86611
     9  9  5    -376.72356
     9  9  9    -767.94938
    10  3  1     -82.93652
    10  4  2     -84.90640
    10  5  3    -249.48778
    10  6  4    -270.39782
    10  7  1    -211.02593
    10  7  5      32.30691
    10  8  2    -236.87085
    10  8  6     166.78825
    10  9  3     132.14182
    10  9  7    -426.69601
    10 10  1     128.16978
    10 10  5    -360.59748
    10 10  9    -691.56079
    11  2  1     -17.47998
    11  4  3      28.47795
    11  5  2     -61.97830
    11  6  1     -66.45757
    11  6  5      59.86693
    11  7  4     -73.47840
    11  8  3     -86.34871
    11  8  7     -23.34222
    11  9  2      38.42216
    11  9  6    -190.91060
    11 10  4      71.79699
    11 10  8    -214.29628
    11 11  1      39.14489
    11 11  5    -342.59107
    11 11  9    -877.75895
    12  3  2     -31.32219
    12  4  1     -31.17447
    12  5  4    -114.07648
    12  6  3    -123.21303
    12  7  2     -93.98940
    12  7  6      19.93149
    12  8  1    -104.05763
    12  8  5      25.98959
    12  9  4      72.82468
    12  9  8    -221.96676
    12 10  2      61.75205
    12 10  6    -190.08268
    12 11  3      65.42015
    12 11  7    -429.85509
    12 11 10    -828.92656
    12 12  1      49.42961
    12 12  5    -341.11079
    12 12  9    -861.42578
    13  3  1      10.32716
    13  4  2      10.31081
    13  5  3      -2.64584
    13  6  4      -2.85981
    13  7  1       1.88656
    13  7  5       6.83862
    13  8  2       1.88503
    13  8  6       7.22521
    13  9  3       1.14799
    13 10  1      -0.47844
    13 10  5      -1.58786
    13 10  9       5.83810
    13 11  4       0.55172
    13 12  2      -0.12150
    13 12  6      -0.70373
    13 12 11       6.16389
    13 13  1     -32.26948
    13 13  5      31.44644
    13 13  9      -0.45338
    14  3  2     -13.71852
    14  4  1     -13.76956
    14  5  4       4.36547
    14  6  3       4.82025
    14  7  2      -2.08203
    14  7  6     -10.15886
    14  8  1      -1.94039
    14  8  5     -10.64703
    14  9  4      -2.01697
    14  9  8       2.75546
    14 10  2       0.30661
    14 10  6       4.47497
    14 11  3      -0.91547
    14 11  7      -0.77774
    14 11 10      -5.98733
    14 12  5       0.61472
    14 12  9      -6.18212
    14 13  2      37.78929
    14 13  6     -31.87384
    14 13 11       2.44145
    14 14  1     -45.28793
    14 14  5      30.99277
    14 14  9     -12.17731
    15  3  2      -5.18305
    15  4  1      -5.19147
    15  5  4       1.95004
    15  6  3       2.17550
    15  7  2      -0.78119
    15  7  6      -4.58285
    15  8  1      -0.64959
    15  8  5      -4.85728
    15  9  4      -0.99614
    15  9  8       1.66301
    15 10  6       2.40042
    15 11  3      -0.50256
    15 11  7       0.11344
    15 11 10      -2.34626
    15 12  5       0.67833
    15 12  9      -2.36680
    15 13  2       7.11926
    15 13  6       3.21658
    15 13 11      26.44450
    15 14  1      -8.94555
    15 14  5      -2.30509
    15 14  9      -8.26734
    15 15  1      -4.07576
    15 15  5      18.68731
    15 15  9      54.81066
    16  3  1     -13.64226
    16  4  2     -13.62212
    16  5  3       6.68295
    16  6  4       7.27068
    16  7  1      -0.80776
    16  7  5     -11.45407
    16  8  2      -0.58900
    16  8  6     -14.30553
    16  9  3      -3.39320
    16  9  7       7.65069
    16 10  1      -0.63438
    16 10  5       8.90855
    16 10  9       3.17013
    16 11  4      -1.84301
    16 11  8       4.31886
    16 12  2      -0.54737
    16 12  6       4.86898
    16 12 11       6.89639
    16 13  1      25.03887
    16 13  5       1.47112
    16 13  9      24.22132
    16 14  2     -31.38278
    16 14  6       4.87807
    16 14 11      -9.30239
    16 15  2      -8.46947
    16 15  6       6.37918
    16 15 11      49.55823
    16 16  1     -26.77504
    16 16  5      10.61443
    16 16  9      39.40823
    17  2  1      -8.57549
    17  4  3      -8.98766
    17  5  2      -1.04395
    17  6  1      -0.88990
    17  6  5      -2.09054
    17  7  4      -3.48200
    17  8  3      -3.50240
    17  8  7      -3.30254
    17  9  2      -0.12149
    17  9  6       1.59245
    17 10  4       0.83505
    17 10  8       2.67466
    17 11  1      -0.18975
    17 11  5       1.76774
    17 11  9       3.06317
    17 12  7       2.55455
    17 12 10       2.77018
    17 13  4      35.13745
    17 13  8       5.72346
    17 13 12      16.56868
    17 14  3     -42.75316
    17 14  7      -7.95353
    17 14 10      -4.11653
    17 14 13      91.04157
    17 15  3     -11.51609
    17 15  7      11.73950
    17 15 10      34.70198
    17 15 13       6.88912
    17 16  4     -32.74487
    17 16  8      -6.98134
    17 16 12      32.07012
    17 16 14     -64.90941
    17 16 15     -38.26088
    17 17  1     -39.83113
    17 17  5      -1.10898
    17 17  9      21.69160
    18  1  1       8.69415
    18  2  2       8.73514
    18  3  3       8.70430
    18  4  4       8.75685
    18  5  1       1.42179
    18  5  5       1.21073
    18  6  2       1.32613
    18  6  6       1.98862
    18  7  3       3.84376
    18  7  7       1.90476
    18  8  4       3.86850
    18  8  8       3.66652
    18  9  5      -3.07615
    18  9  9      -6.14904
    18 10  3      -0.84805
    18 10  7      -4.71212
    18 10 10      -5.38252
    18 11  2       0.11092
    18 11  6      -1.63669
    18 11 11      -7.12964
    18 12  4      -0.12129
    18 12  8      -2.41087
    18 12 12      -7.03412
    18 13  3     -34.91346
    18 13  7       0.89005
    18 13 10      -1.96437
    18 13 13      93.23345
    18 14  4      41.93876
    18 14  8       0.65760
    18 14 12       1.04487
    18 14 14     102.81462
    18 15  4       9.27789
    18 15  8       4.02560
    18 15 12      -0.64401
    18 15 14       7.63192
    18 15 15      76.18080
    18 16  3      29.83170
    18 16  7      10.75231
    18 16 10      -2.62089
    18 16 13     -21.05719
    18 16 16      82.42500
    18 17  2      36.07687
    18 17  6       5.88719
    18 17 11       2.04315
    18 17 17      32.48997
    18 18  1     -33.03017
    18 18  5      -4.96507
    18 18  9      -4.78925
    18 18 18     -10.56194
    19  1  1      -1.13363
    19  2  2      -1.11258
    19  3  3      -3.67409
    19  4  4      -3.65242
    19  5  1       2.55169
    19  5  5      -3.90851
    19  6  2       2.67227
    19  6  6      -4.27822
    19  7  3       2.18069
    19  7  7      -2.60030
    19  8  4       2.42383
    19  8  8      -2.95499
    19  9  1      -1.03688
    19  9  5       1.32504
    19  9  9      -1.46342
    19 10  3      -1.28427
    19 10  7       0.94270
    19 10 10      -1.86163
    19 11  2      -0.54365
    19 11  6       0.95604
    19 11 11      -0.18694
    19 12  4      -0.72380
    19 12  8       0.92901
    19 12 12      -0.26060
    19 13  3      11.05636
    19 13  7      30.49898
    19 13 10      12.73891
    19 13 13     -11.35636
    19 14  4     -16.18563
    19 14  8     -27.20609
    19 14 12      -3.12566
    19 14 14     -46.99123
    19 15  4      -7.66996
    19 15  8       5.65985
    19 15 12      53.20884
    19 15 14     -29.45548
    19 15 15      46.45832
    19 16  3     -20.53982
    19 16  7       3.29582
    19 16 10      48.69373
    19 16 13      67.65734
    19 16 16      39.47125
    19 17  2     -26.54716
    19 17  6     -11.34159
    19 17 11      36.43106
    19 17 17     -10.99780
    19 18  1      23.11791
    19 18  5      14.98474
    19 18  9      -7.29887
    19 18 18     -13.68794
    19 19  1     -23.95775
    19 19  5       8.85781
    19 19  9      46.33162
    19 19 18      20.14341
    19 19 19      71.61749
    20  2  1      11.39621
    20  4  3       6.51199
    20  5  2       6.26011
    20  6  1       6.44616
    20  6  5      -1.31065
    20  7  4       7.83912
    20  8  3       8.34465
    20  8  7       2.69292
    20  9  2      -1.89693
    20  9  6       0.72700
    20 10  4      -3.33147
    20 10  8      -0.70824
    20 11  1      -0.88717
    20 11  5       0.91931
    20 11  9       2.27602
    20 12  3      -1.45788
    20 12  7       0.50209
    20 12 10       2.30200
    20 13  4      -8.50313
    20 13  8      55.99071
    20 13 12     -17.33724
    20 14  3       5.83720
    20 14  7     -59.39359
    20 14 10      31.36388
    20 14 13       4.21593
    20 15  3      -5.17835
    20 15  7     -14.52532
    20 15 10      -6.88689
    20 15 13      15.35468
    20 16  4     -14.20478
    20 16  8     -38.20453
    20 16 12      -2.12372
    20 16 14       2.13496
    20 16 15      33.80506
    20 17  1     -25.02813
    20 17  5     -40.47969
    20 17  9       6.48825
    20 18  2      20.44994
    20 18  6      41.56227
    20 18 11      -7.70222
    20 18 17     -38.98499
    20 19  2     -33.45442
    20 19  6      -2.02786
    20 19 11     -11.88994
    20 19 17      28.73661
    20 20  1     -66.44360
    20 20  5      44.64388
    20 20  9     -15.99730
    20 20 18     -11.31419
    20 20 19      12.24997
    21  1  1      15.32375
    21  2  2      15.38178
    21  3  3      11.50065
    21  4  4      11.59049
    21  5  1       5.33191
    21  5  5       2.35427
