 1  1  2923.0
 2  2  1496.0
 3  3  1271.0
 4  4  1122.0
 5  5   878.0 
 6  6  3028.0
 7  7  1148.0 
 8  8  1017.0
 9  9  2911.0
10 10  1468.0
11 11  1124.0
12 12   822.0
13 13  3040.0
14 14  1146.0
15 15   793.0
