1  1   3117.876600  
2  2   1549.073900  
3  3   1300.108100  
4  4   1157.905900  
5  5   899.564100  
6  6   3196.560100  
7  7   1176.045300  
8  8   1052.231200  
9  9   3109.458400  
10 10  1512.350000  
11 11  1156.802400  
12 12   850.179700  
13 13  3211.264900  
14 14  1174.993000  
15 15   815.515000  
