1     1     1     1     285.50457
2     1     1     1     72.87708
2     2     1     1     245.28894
2     2     2     1     -71.63965
2     2     2     2     290.52534
3     1     1     1     -11.53561
3     2     1     1     -6.49520
3     2     2     1     -7.80744
3     3     3     2     7.66686
3     3     3     1     17.34009
3     3     3     3     519.68407
4     1     1     1     12.22275
4     2     2     1     10.38147
4     4     1     1     -25.97849
4     4     2     2     -21.43377
4     4     2     1     -11.92283
4     4     4     1     -11.25846
4     4     4     4     55.18663
5     3     3     3     -8.27359
5     4     1     1     -16.13211
5     4     3     3     17.74430
5     5     1     1     -30.40042
5     5     2     2     -28.00428
5     5     3     3     -140.59194
5     5     5     3     -17.84338
6     2     2     2     -5.63289
6     4     1     1     -15.37957
6     4     3     3     -12.26388
6     4     4     4     -8.77478
6     5     1     1     -39.95716
6     5     2     2     -41.33254
6     5     3     3     92.11839
6     5     5     3     11.50323
6     6     1     1     -55.49352
6     6     2     2     -64.02620
6     6     2     1     13.50496
6     6     3     3     -60.77803
6     6     5     3     -7.28791
6     6     5     5     6.04853
6     6     6     5     12.67966
6     6     6     6     14.09648
7     2     2     1     6.14757
7     4     1     1     53.70437
7     4     2     2     45.19689
7     4     4     4     17.49963
7     5     1     1     22.00230
7     5     2     2     -9.58992
7     5     5     4     -5.10470
7     6     1     1     15.43905
7     6     2     2     -29.49027
7     6     4     4     -6.99447
7     6     6     4     -10.56506
7     6     6     6     9.35861
7     7     1     1     -110.24335
7     7     2     2     -107.17168
7     7     2     1     -7.23123
7     7     4     4     14.85075
7     7     5     5     10.92916
7     7     6     5     16.55207
7     7     6     6     23.96236
7     7     7     4     -21.01876
7     7     7     1     -5.49896
7     7     7     7     61.21206
8     1     1     1     7.55182
8     2     2     1     6.70527
8     4     2     2     -12.97785
8     5     1     1     16.19298
8     5     2     2     24.79800
8     6     1     1     25.98229
8     6     2     2     41.79800
8     7     1     1     18.48833
8     7     2     2     41.95531
8     7     6     6     -5.30871
8     7     7     7     -16.18792
8     7     7     6     -14.58715
8     7     7     5     -8.72381
8     8     1     1     -18.30725
8     8     2     2     -32.45164
8     8     2     1     23.44606
8     8     5     4     -6.46341
8     8     5     5     7.57508
8     8     6     4     -12.19068
8     8     6     5     16.05767
8     8     6     6     25.78034
8     8     7     4     -8.62399
8     8     7     5     8.58160
8     8     7     7     15.73123
8     8     7     6     16.35589
8     8     8     4     -10.53323
8     8     8     2     5.43147
8     8     8     5     10.31849
8     8     8     6     20.53272
8     8     8     8     56.37774
9     4     1     1     -25.11820
9     4     2     2     -6.95728
9     5     1     1     -37.93472
9     5     2     2     -32.00141
9     5     3     3     5.56114
9     5     4     4     5.23874
9     6     1     1     -48.82480
9     6     2     2     -45.90301
9     6     4     4     8.87529
9     6     6     6     7.32241
9     7     1     1     38.39710
9     7     7     7     -10.82821
9     7     7     4     8.32519
9     7     7     5     15.82916
9     7     7     6     21.09787
9     8     1     1     17.15443
9     8     2     2     24.59747
9     8     6     6     -11.91929
9     8     7     7     -9.67186
9     8     8     8     -17.40045
9     8     8     7     5.27146
9     9     1     1     -49.08652
9     9     2     2     -37.69032
9     9     2     1     -20.18240
9     9     5     4     6.12170
9     9     5     5     7.54442
9     9     6     4     5.44494
9     9     6     6     10.95856
9     9     6     5     11.83327
9     9     7     4     -14.39082
9     9     7     5     -7.73621
9     9     7     7     22.76468
9     9     8     5     -5.20116
9     9     8     8     12.24736
9     9     9     7     -5.11350
9     9     9     9     31.91279
10     4     1     1     -17.82458
10     4     2     2     -18.62297
10     4     4     4     6.55384
10     5     2     2     10.48027
10     5     3     3     9.35798
10     6     2     2     22.23537
10     6     3     3     -6.05826
10     6     6     6     -7.01958
10     6     6     4     7.60642
10     7     1     1     39.74100
10     7     2     2     46.36981
10     7     5     5     -5.89696
10     7     6     6     -11.79236
10     7     7     7     -25.40940
10     7     7     6     -5.94673
10     7     7     4     10.15171
10     8     1     1     -11.20581
10     8     2     2     -23.04732
