1  1  1  1     557.68035
2  1  1  1      -9.39954
2  2  1  1     530.47832
2  2  2  1      21.58116
2  2  2  2     493.16854
3  1  1  1     -19.01437
3  2  1  1     -14.41119
3  2  2  1     -18.72976
3  2  2  2     -14.74750
3  3  1  1       2.15278
3  3  2  1       2.02074
3  3  2  2       1.71665
3  3  3  1      32.12728
3  3  3  2      26.03878
3  3  3  3    1056.03708
4  1  1  1      -1.16094
4  2  1  1      -4.02932
4  2  2  1       6.49089
4  2  2  2       0.79388
4  3  1  1      -0.03555
4  3  2  2      -0.42016
4  3  3  1      -2.49242
4  3  3  2      -3.47014
4  3  3  3     -76.02802
4  4  1  1      -8.40179
4  4  2  1      -5.17819
4  4  2  2      -7.77034
4  4  3  1      -2.94844
4  4  3  2      -1.97569
4  4  3  3    -101.83043
4  4  4  1      -1.91167
4  4  4  2       1.18813
4  4  4  3       9.68785
4  4  4  4     164.38406
5  1  1  1      -6.13362
5  2  1  1      -6.91454
5  2  2  1      -6.18385
5  2  2  2      36.42583
5  3  1  1       2.43350
5  3  2  2       1.06629
5  3  3  1       0.69264
5  3  3  2       2.32244
5  3  3  3      41.71814
5  4  1  1     -17.78072
5  4  2  2     -15.98559
5  4  3  3      73.14626
5  4  4  1      -0.75214
5  4  4  2      -1.80709
5  4  4  3     -10.34451
5  4  4  4       1.03050
5  5  1  1    -223.18796
5  5  2  1       1.58811
5  5  2  2    -181.76524
5  5  3  1       5.87364
5  5  3  2       3.37590
5  5  3  3     -55.75059
5  5  4  1      -2.04672
5  5  4  2       1.04160
5  5  4  3       6.67880
5  5  4  4       1.53532
5  5  5  1      -2.68994
5  5  5  2      16.21222
5  5  5  3      -0.90857
5  5  5  4       1.99781
5  5  5  5      38.26619
6  1  1  1       7.95106
6  2  1  1      11.22433
6  2  2  1       5.49826
6  2  2  2      -8.53281
6  3  1  1      -1.31435
6  3  2  2      -0.39104
6  3  3  1       1.74020
6  3  3  2       2.79253
6  3  3  3      38.70008
6  4  1  1      10.58393
6  4  2  2       9.48202
6  4  3  3     161.67664
6  4  4  1       0.13560
6  4  4  2       0.31470
6  4  4  3     -24.50073
6  4  4  4      54.15300
6  5  1  1      97.63684
6  5  2  2      79.75409
6  5  3  3    -119.67856
6  5  4  4       6.49870
6  5  5  1      -0.81981
6  5  5  2      -9.60379
6  5  5  3      -1.66668
6  5  5  4      -6.97677
6  5  5  5     -12.79624
6  6  1  1     -44.23132
6  6  2  1      -9.02936
6  6  2  2     -36.66134
6  6  3  1      -6.13606
6  6  3  2      -5.42171
6  6  3  3    -262.78230
6  6  4  1       0.41049
6  6  4  2       1.20781
6  6  4  3      21.58998
6  6  4  4      39.47740
6  6  5  1       1.41813
6  6  5  2       5.31339
6  6  5  3       2.03572
6  6  5  4      -9.61371
6  6  5  5      17.30899
6  6  6  1      -0.87832
6  6  6  2      -2.47525
6  6  6  3      16.49180
6  6  6  4     -15.70015
6  6  6  5      16.41299
6  6  6  6      43.81160
