   1   1   1     -2306.537071
   2   1   1       -15.155423
   2   2   1        13.924127
   2   2   2     -2287.686770
   3   1   1         6.188264
   3   2   1         0.034895
   3   2   2        -2.757309
   3   3   1        -2.623007
   3   3   2         1.943009
   3   3   3     -1890.084725
   4   1   1        21.946858
   4   2   1         0.164726
   4   2   2         2.234189
   4   3   1        -3.051743
   4   3   2        -0.604416
   4   3   3       301.724275
   4   4   1       -17.570716
   4   4   2        -1.306427
   4   4   3      -442.413746
   4   4   4     -1857.277660
   5   1   1        20.778570
   5   2   1         0.363899
   5   2   2        12.018304
   5   3   1        -0.304823
   5   3   2         0.059888
   5   3   3        -0.103009
   5   4   1        -0.813446
   5   4   2        -0.193911
   5   4   3         0.726864
   5   4   4         2.916157
   5   5   1        18.818525
   5   5   2        14.771043
   5   5   3        -0.117294
   5   5   4        -1.369967
   5   5   5      -422.452087
   6   1   1        -5.603971
   6   2   1         0.033060
   6   2   2         6.951430
   6   3   1        -0.093975
   6   3   2        -0.055267
   6   3   3        10.617575
   6   4   1         0.018293
   6   4   2         0.032202
   6   4   3        -6.460671
   6   4   4        -9.751744
   6   5   1         2.320991
   6   5   2       -16.545938
   6   5   3        -0.578162
   6   5   4        -0.660957
   6   5   5       -10.751180
   6   6   1         0.641875
   6   6   2        11.112535
   6   6   3        14.820396
   6   6   4        -0.317240
   6   6   5       -10.536434
   6   6   6      -404.405455
   7   1   1       -13.595494
   7   2   1        -0.048476
   7   2   2         3.861379
   7   3   1         0.133107
   7   3   2         0.127969
   7   3   3        58.938371
   7   4   1         0.071268
   7   4   2         0.071437
   7   4   3         3.380850
   7   4   4        48.475089
   7   5   1        -8.961775
   7   5   2         0.596197
   7   5   3         1.299772
   7   5   4         5.195348
   7   5   5        16.175105
   7   6   1         0.253449
   7   6   2         0.016614
   7   6   3       -30.398793
   7   6   4       -13.448009
   7   6   5        -7.728993
   7   6   6      -116.145803
   7   7   1         0.568025
   7   7   2        -1.272036
   7   7   3        63.220097
   7   7   4        95.521682
   7   7   5         4.900310
   7   7   6      -119.225305
   7   7   7       235.976642
   8   1   1       -14.308209
   8   2   1         0.175966
   8   2   2        -3.151216
   8   3   1         0.671596
   8   3   2         0.236438
   8   3   3        -1.362233
   8   4   1         1.005990
   8   4   2        -0.101164
   8   4   3         4.445155
   8   4   4        19.907739
   8   5   1       -65.002671
   8   5   2        -8.276749
   8   5   3         0.620291
   8   5   4        -0.024946
   8   5   5      -126.680852
   8   6   1        -6.695967
   8   6   2         9.227076
   8   6   3       -20.508461
   8   6   4        14.022993
   8   6   5       -12.272457
   8   6   6       -56.574857
   8   7   1        25.506221
   8   7   2         0.404267
   8   7   3        21.122732
   8   7   4       -54.735474
   8   7   5        26.479211
   8   7   6       -15.712856
   8   7   7        41.863904
   8   8   1       199.589544
   8   8   2         2.387804
   8   8   3        24.038688
   8   8   4         8.213129
   8   8   5       -46.715154
   8   8   6        40.279262
   8   8   7       -83.114487
   8   8   8        62.245935
   9   1   1        30.321601
   9   2   1        -0.037664
   9   2   2         6.304351
   9   3   1        -0.161016
   9   3   2         0.269854
   9   3   3       -13.851118
   9   4   1        -0.689702
   9   4   2        -0.184177
   9   4   3         0.199718
   9   4   4       -17.202610
   9   5   1        49.006872
   9   5   2        14.169537
   9   5   3        -0.527417
   9   5   4        -2.896198
   9   5   5        95.531043
   9   6   1         6.115163
   9   6   2        -8.791764
   9   6   3       -12.794262
   9   6   4        11.372347
   9   6   5       -13.160727
   9   6   6       -91.460928
   9   7   1       -24.141399
   9   7   2        -1.347755
   9   7   3         7.380748
   9   7   4       -54.811490
   9   7   5         8.733107
   9   7   6       -20.497713
   9   7   7         3.006301
   9   8   1      -163.697162
   9   8   2        -9.415472
   9   8   3        19.323573
   9   8   4        24.669647
   9   8   5        49.795094
   9   8   6        27.927755
   9   8   7        -4.938679
   9   8   8       -16.284056
   9   9   1       140.352795
   9   9   2         3.428603
   9   9   3        13.821848
   9   9   4        32.379419
   9   9   5        26.080511
   9   9   6        21.632065
   9   9   7       -14.428771
   9   9   8        -7.089054
   9   9   9       -14.281130
  10   1   1       -16.961686
  10   2   1         0.013852
  10   2   2         3.115893
  10   3   1         0.053992
  10   3   2        -0.306181
  10   3   3        -4.338424
  10   4   1         1.655994
  10   4   2         0.208403
  10   4   3        -6.087408
  10   4   4       -24.523682
  10   5   1       -11.425123
  10   5   2       -27.049447
  10   5   3         0.519214
  10   5   4         2.925315
  10   5   5       -59.090627
  10   6   1        -1.479201
  10   6   2        27.526857
  10   6   3        32.645216
  10   6   4       -18.539409
  10   6   5        -8.070123
  10   6   6        73.336481
  10   7   1         2.568584
  10   7   2         0.500741
  10   7   3       -38.383057
  10   7   4        85.587643
  10   7   5        15.625322
  10   7   6        49.051182
  10   7   7       -74.273479
  10   8   1        29.658692
  10   8   2        13.810541
  10   8   3       -55.225025
  10   8   4       -30.805676
  10   8   5         8.075710
  10   8   6        10.598017
  10   8   7         6.839457
  10   8   8       -19.429556
  10   9   1       -26.172099
  10   9   2       -25.996737
  10   9   3       -38.354210
