13 13 11 10       -4.49503 
14 14 11 10      -21.54331 
15 15 11 10       49.88489 
11 10  9  9       -3.10462 
11 10 10  9       -2.48581 
11 10 10 10        0.52392 
11 11  1  1     -152.93069 
11 11  2  1       13.98516 
11 11  2  2       10.88060 
11 11  3  1       -1.10296 
11 11  3  2       -3.76424 
11 11  3  3       13.54099 
11 11  4  1        2.52825 
11 11  4  3       36.47211 
11 11  4  4       93.70634 
11 11  5  1        2.23425 
11 11  5  3       10.92067 
11 11  5  4       28.13491 
11 11  6  6     -168.71120 
11 11  7  7       31.97590 
11 11  8  6       -2.63659 
11 11  8  7       21.31783 
11 11  8  8       94.84973 
13 13 11 11     -165.33318 
14 13 11 11       -1.11880 
14 14 11 11       46.60895 
15 13 11 11        0.64725 
15 14 11 11       27.07527 
15 15 11 11      100.26848 
11 11  9  9     -151.47896 
11 11 10  9      -12.36849 
11 11 10 10       15.23129 
11 11 11  9       -2.84332 
11 11 11 10        0.08925 
11 11 11 11      111.43406 
12  9  1  1       10.44131 
12  9  2  2       -8.36169 
12  9  3  3       -4.35381 
12  9  4  4      -10.37720 
12  9  5  5       -0.50091 
12  9  6  6       14.07856 
12  9  7  7       -5.91367 
12  9  8  8      -15.89033 
13 13 12  9       14.49778 
14 14 12  9      -12.53704 
15 15 12  9      -13.32224 
12  9  9  9       11.01414 
12 10  1  1      -15.70234 
12 10  2  2        4.86760 
12 10  3  3        1.28279 
12 10  4  4        1.52570 
12 10  5  5        1.96964 
12 10  6  6      -19.80840 
12 10  7  7        3.30531 
12 10  8  8       10.31989 
13 13 12 10      -19.62820 
14 14 12 10       10.53088 
15 15 12 10       -1.49429 
12 10  9  9      -15.67937 
12 10 10  9       -9.54108 
12 10 10 10        6.22003 
12 11  1  1       42.16495 
12 11  2  2       -4.45109 
12 11  3  3       -0.25221 
12 11  4  4      -30.14961 
12 11  5  5        2.26353 
12 11  6  6       46.25768 
12 11  7  7       -5.75076 
12 11  8  8      -32.54969 
13 13 12 11       44.99175 
14 14 12 11      -14.19461 
15 15 12 11      -19.58684 
12 11  9  9       41.41742 
12 11 10 10       -6.14755 
12 11 11  9      -13.87903 
12 11 11 10        0.26003 
12 11 11 11      -30.11042 
12 12  1  1      -15.72241 
12 12  2  1        4.01258 
12 12  2  2        3.74694 
12 12  3  1       -1.16290 
12 12  3  2        4.93927 
12 12  3  3       14.94210 
12 12  4  1       -3.61769 
12 12  4  2      -15.90567 
12 12  4  3      -17.32771 
12 12  4  4       30.74527 
12 12  5  1       -5.08560 
12 12  5  2       23.97111 
12 12  5  3       37.38634 
12 12  5  4      -28.07760 
12 12  5  5       30.43906 
12 12  6  6      -18.36945 
12 12  7  6        2.69072 
12 12  7  7       -0.31429 
12 12  8  6        8.63186 
12 12  8  7       -5.64608 
12 12  8  8       12.09229 
13 13 12 12      -17.63695 
14 13 12 12        5.44309 
14 14 12 12        8.96365 
15 13 12 12        5.00248 
15 14 12 12        0.38862 
15 15 12 12       -5.89580 
12 12  9  9      -14.66713 
12 12 10  9       -2.79384 
12 12 10 10        2.49621 
12 12 11  9        4.82283 
12 12 11 10       -3.69339 
12 12 11 11        3.97924 
12 12 12  9       -1.53697 
12 12 12 10        8.38035 
12 12 12 11        3.90334 
12 12 12 12       49.08285 
