   1   1   1   1     1317.203995
   2   1   1   1        8.370338
   2   2   1   1        0.059181
   2   2   2   1       -8.316848
   2   2   2   2     1315.987288
   3   1   1   1       -3.682793
   3   2   2   2        1.484744
   3   3   3   1        0.905872
   3   3   3   2       -1.267923
   3   3   3   3     1014.284628
   4   1   1   1      -12.862371
   4   2   1   1       -0.075367
   4   2   2   2       -1.275007
   4   3   1   1        0.074011
   4   3   3   1        0.175972
   4   3   3   2        0.290708
   4   3   3   3     -194.942117
   4   4   1   1        0.289945
   4   4   3   1        1.730706
   4   4   3   2        0.090821
   4   4   3   3       79.865840
   4   4   4   1        8.645032
   4   4   4   2        0.747934
   4   4   4   3      191.330180
   4   4   4   4     1021.575374
   5   1   1   1      -12.930918
   5   2   1   1       -0.111306
   5   2   2   2       -6.525730
   5   3   1   1        0.199680
   5   3   3   3        0.277653
   5   4   1   1        0.690260
   5   4   3   3       -0.099135
   5   4   4   3       -0.174683
   5   4   4   4       -0.764938
   5   5   1   1      -23.294102
   5   5   2   1        0.099957
   5   5   2   2      -18.510839
   5   5   3   1        0.095597
   5   5   4   1        0.282046
   5   5   4   4       -0.430715
   5   5   5   1        0.528711
   5   5   5   2        0.507356
   5   5   5   4        0.337465
   5   5   5   5      137.263357
   6   1   1   1        2.524730
   6   2   2   2       -1.977233
   6   3   3   3       -5.094944
   6   4   3   3        1.737238
   6   4   4   3        1.107289
   6   4   4   4        7.103055
   6   5   1   1       -2.756742
   6   5   2   2       17.075442
   6   5   4   4        0.340322
   6   5   5   5        3.517262
   6   6   1   1       -0.440303
   6   6   2   2      -17.025109
   6   6   3   2        0.101906
   6   6   3   3      -11.924263
   6   6   4   3        2.077655
   6   6   4   4       -2.865603
   6   6   5   2        0.264302
   6   6   5   5        0.182661
   6   6   6   2        0.424836
   6   6   6   3        1.334182
   6   6   6   5        4.007830
   6   6   6   6      134.328770
   7   1   1   1       10.962321
   7   2   1   1        0.076658
   7   2   2   2       -2.392054
   7   3   1   1       -0.187770
   7   3   3   1       -0.110711
   7   3   3   3      -30.464683
   7   4   1   1       -0.437032
   7   4   3   3        4.082310
   7   4   4   1        0.094430
   7   4   4   3       -7.406344
   7   4   4   4      -26.700405
   7   5   1   1       12.018269
   7   5   2   2        2.140753
   7   5   4   4       -2.001858
   7   5   5   1       -0.137498
   7   5   5   5       -5.889450
   7   6   1   1        1.753254
   7   6   2   2       -2.046404
   7   6   3   3       14.351995
   7   6   4   4       12.377208
   7   6   5   5       -0.302645
   7   6   6   2        0.146849
   7   6   6   3        1.248103
   7   6   6   4        0.385896
   7   6   6   5        1.495048
   7   6   6   6       39.954466
   7   7   1   1       -7.595200
   7   7   2   2       -0.352011
   7   7   3   3      -19.315005
   7   7   4   1       -0.453114
   7   7   4   3       -9.763188
   7   7   4   4      -74.064022
   7   7   5   1       -0.242271
   7   7   5   2        0.150610
   7   7   5   4        0.213577
   7   7   5   5        0.542959
   7   7   6   1       -0.283739
   7   7   6   3       -3.191806
   7   7   6   4       -2.353159
   7   7   6   5       -0.675012
   7   7   6   6       18.321668
   7   7   7   1        1.718309
   7   7   7   3        9.848884
   7   7   7   4        9.985732
   7   7   7   5        2.777855
   7   7   7   6      -16.681648
   7   7   7   7       71.295064
   8   1   1   1       15.997657
   8   2   1   1        0.194738
   8   2   2   1        0.083032
   8   2   2   2        0.624638
   8   3   1   1       -0.580715
   8   3   3   1       -0.129108
   8   3   3   3        1.838733
   8   4   1   1       -1.820271
   8   4   3   3       -1.363070
   8   4   4   1       -0.200463
   8   4   4   3       -1.860719
   8   4   4   4      -14.273054
   8   5   1   1       67.232781
   8   5   2   2        7.912574
   8   5   3   3        0.301490
   8   5   4   4        1.437937
   8   5   5   1       -0.740797
   8   5   5   5       40.415226
   8   6   1   1        8.171123
   8   6   2   2       -7.348755
   8   6   3   3       16.945161
   8   6   4   4       -4.190889
   8   6   5   5        0.797720
   8   6   6   3       -0.477981
   8   6   6   4       -0.310499
   8   6   6   5        0.519444
   8   6   6   6       12.784196
   8   7   1   1      -35.922904
   8   7   2   2       -1.040806
   8   7   3   3      -19.041950
   8   7   4   4       32.351589
   8   7   5   5       -0.607289
   8   7   6   6        5.082538
   8   7   7   1        0.925313
   8   7   7   3        2.664369
   8   7   7   4       -1.594454
   8   7   7   5       -1.310491
   8   7   7   6        1.034098
   8   7   7   7        0.968353
   8   8   1   1     -200.394996
   8   8   2   1       -1.191509
   8   8   2   2       -4.069139
   8   8   3   1        0.764326
   8   8   3   3      -27.128737
   8   8   4   1        2.040985
   8   8   4   3        1.831598
   8   8   4   4      -18.237385
   8   8   5   1        2.299112
   8   8   5   2        0.237293
   8   8   5   5       13.389753
   8   8   6   1       -0.630994
   8   8   6   2        0.237485
   8   8   6   3        0.634808
   8   8   6   4        0.517017
   8   8   6   6        2.585819
   8   8   7   1       -0.640489
   8   8   7   3       -0.732000
   8   8   7   4       -2.431097
   8   8   7   5       -0.389711
   8   8   7   6       -0.253945
   8   8   7   7        4.489655
   8   8   8   1       -2.351012
   8   8   8   2       -0.391058
   8   8   8   3        0.889228
   8   8   8   4       -0.464362
   8   8   8   5       -8.982469
   8   8   8   6       -0.437678
   8   8   8   7       -9.026515
   8   8   8   8       45.298994
   9   1   1   1      -25.305399
   9   2   1   1       -0.206868
   9   2   2   1       -0.080905
   9   2   2   2       -5.291067
   9   3   1   1        0.551420
   9   3   3   3        7.405285
   9   4   1   1        1.779782
   9   4   3   3       -1.106934
   9   4   4   1       -0.249541
   9   4   4   3        2.759272
   9   4   4   4        7.173325
   9   5   1   1      -62.348476
   9   5   2   2      -12.390842
   9   5   3   3        0.162222
   9   5   4   4        1.540485
   9   5   5   1        0.611881
   9   5   5   2        0.439673
   9   5   5   5      -25.637160
   9   6   1   1       -7.677254
   9   6   2   2       11.913366
   9   6   3   3        7.949754
   9   6   4   4       -8.448510
   9   6   5   5       -1.185621
   9   6   6   3       -0.640925
